source,source_entry,date_day,date_month,date_year,actor_id,actor_fullname,WikidataID,actor_first_name,actor_surname,role,status,phase
BRGA818,24041626,24,04,1626,6411,Peter Van Hoeck,,Peter,Van Hoeck,member,apprentice,former
BRGA818,24041626,24,04,1626,6413,Tobias Verhaecht,,Tobias,Verhaecht,member,teacher,former
BRGA818,24041663,24,04,1663,2938,Jan [b] Jacobs,,Jan [b],Jacobs,glazier,teacher,start
BRGA818,24041663,24,04,1663,5632,Jan Van Waken,,Jan,Van Waken,glazier,apprentice,start
BRGA818,24051615,24,05,1615,6065,Francois Tons,,Francois,Tons,painter,teacher,start
BRGA818,24051615,24,05,1615,6559,Willem Boulengier,,Willem,Boulengier,member,apprentice,start
BRGA818,24051622,24,05,1622,6132,Jan Mattheus,,Jan,Mattheus,painter,master,start
BRGA818,24051622,24,05,1622,6199,Francois Matthysens,,Francois,Matthysens,member,master’s son,start
BRGA818,24051638,24,05,1638,5848,Peter Le Gruts,,Peter,Le Gruts,member,apprentice,start
BRGA818,24051638,24,05,1638,6024,Jacques Faydherbe,,Jacques,Faydherbe,painter,teacher,start
BRGA818,24051675,24,05,1675,5353,Olivier De Coene,,Olivier,De Coene,glazier,apprentice,start
BRGA818,24051675,24,05,1675,5423,Raymandus Ringheler,,Raymandus,Ringheler,glazier,teacher,start
BRGA818,24061604,24,06,1604,6023,Lenard Wauwermans,,Lenard,Wauwermans,painter,teacher,start
BRGA818,24061604,24,06,1604,6314,Hans Van Vichel,,Hans,Van Vichel,member,apprentice,start
BRGA818,24061632,24,06,1632,3002,Jan Van Bronckhorst,Q2424907,Jan,Van Bronckhorst,member,dean,start
BRGA818,24061632,24,06,1632,3146,Jan Vaillant,,Jan,Vaillant,goldsmith,dean,start
BRGA818,24061632,24,06,1632,6913,Quinten Symons,,Quinten,Symons,member,dean,start
BRGA818,24061654A,24,06,1654,3246,Joris Ringheler,,Joris,Ringheler,glazier,master,start
BRGA818,24061654B,24,06,1654,3248,Peter Van den Winckel,,Peter,Van den Winckel,member,master’s son,start
BRGA818,24061654B,24,06,1654,3249,Joos Van den Winckel,,Joos,Van den Winckel,member,master,start
BRGA818,24061654C,24,06,1654,3250,Willem Van Schoor,Q18516541,Willem,Van Schoor,member,master,start
BRGA818,24061654D,24,06,1654,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,master,start
BRGA818,24061654E,24,06,1654,3253,Jan Van der Vinne,Q17399010,Jan,Van der Vinne,member,master,start
BRGA818,24061654F,24,06,1654,3255,Francois Van den Bemde,,Francois,Van den Bemde,glazier,apprentice,start
BRGA818,24061654F,24,06,1654,3257,Francois In den Vyl,,Francois,In den Vyl,member,teacher,start
BRGA818,24061654G,24,06,1654,2786,Engel Van den Bosch,,Engel,Van den Bosch,glazier,teacher,start
BRGA818,24061654G,24,06,1654,3258,Jan Van den Bosch,,Jan,Van den Bosch,glazier,apprentice,start
BRGA818,24061654H,24,06,1654,21957,Leo [b] Van Heil,,Leo [b],Van Heil,member,teacher,start
BRGA818,24061654H,24,06,1654,3258,Jan Van den Bosch,,Jan,Van den Bosch,glazier,apprentice,start
BRGA818,24061654I,24,06,1654,2976,Leo Van Heil,Q6524371,Leo,Van Heil,painter,teacher,start
BRGA818,24061654I,24,06,1654,3259,Thomas La Quointe,,Thomas,La Quointe,member,apprentice,start
BRGA818,24061654J,24,06,1654,2801,Wolfaert Wiedemans,,Wolfaert,Wiedemans,goldsmith,teacher,start
BRGA818,24061654J,24,06,1654,3260,Jan Bael,,Jan,Bael,goldsmith,apprentice,start
BRGA818,24061654K,24,06,1654,3262,Maerten ,,Maerten,,member,teacher,start
BRGA818,24061654K,24,06,1654,5354,Jan Baptist Rossinol,,Jan Baptist,Rossinol,painter,apprentice,start
BRGA818,24061654L,24,06,1654,509,Jacques Artois,,Jacques,Artois,painter,teacher,start
BRGA818,24061654L,24,06,1654,5505,Philips Van Dapels,,Philips,Van Dapels,painter,apprentice,start
BRGA818,24061654M,24,06,1654,3264,Willem Van Berghen,,Willem,Van Berghen,member,apprentice,start
BRGA818,24061654M,24,06,1654,3264,Willem Van Berghen,,Willem,Van Berghen,member,apprentice,former
BRGA818,24061654M,24,06,1654,5869,Cornelis Van Bronckhorst,,Cornelis,Van Bronckhorst,member,teacher,start
BRGA818,24061655A,24,06,1655,3213,Gerard Meysens,,Gerard,Meysens,painter,master,start
BRGA818,24061655B,24,06,1655,2922,Roeland Van der Schaemp,,Roeland,Van der Schaemp,glazier,master,start
BRGA818,24061655C,24,06,1655,2959,Antoon Symons,,Antoon,Symons,glazier,teacher,start
BRGA818,24061655C,24,06,1655,3267,Jan Symons,,Jan,Symons,glazier,apprentice,start
BRGA818,24061655D,24,06,1655,3268,Peter [b] Van Gindertaelen,,Peter [b],Van Gindertaelen,painter,teacher,start
BRGA818,24061655D,24,06,1655,3269,Jan Volsom,,Jan,Volsom,painter,apprentice,start
BRGA818,24061655E,24,06,1655,3270,Michiel Coolemans,,Michiel,Coolemans,glazier,apprentice,start
BRGA818,24061655F,24,06,1655,2826,Antoon Van den Bossche,,Antoon,Van den Bossche,glazier,teacher,start
BRGA818,24061655F,24,06,1655,3271,Peter De Backer,,Peter,De Backer,glazier,apprentice,start
BRGA818,24061656A,24,06,1656,3272,Francois Monnaville,,Francois,Monnaville,member,apprentice,start
BRGA818,24061656A,24,06,1656,713,Gaspar De Craeyer,Q570172,Gaspar,De Craeyer,painter,teacher,start
BRGA818,24061656B,24,06,1656,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,24061656B,24,06,1656,3274,Hieronymus Zeti,,Hieronymus,Zeti,member,apprentice,start
BRGA818,24061656C,24,06,1656,3276,Jan Baptist Van der Bruggen,,Jan Baptist,Van der Bruggen,painter,apprentice,start
BRGA818,24061656C,24,06,1656,3277,Johannes De Loes,,Johannes,De Loes,painter,teacher,start
BRGA818,24061656D,24,06,1656,2976,Leo Van Heil,Q6524371,Leo,Van Heil,painter,teacher,start
BRGA818,24061656D,24,06,1656,3278,Reynier Meganck,,Reynier,Meganck,member,apprentice,start
BRGA818,24061656E,24,06,1656,3268,Peter [b] Van Gindertaelen,,Peter [b],Van Gindertaelen,painter,teacher,start
BRGA818,24061656E,24,06,1656,3279,Francois Toussaint,,Francois,Toussaint,painter,apprentice,start
BRGA818,24061656F,24,06,1656,3280,Jan Vastenavont,,Jan,Vastenavont,painter,apprentice,start
BRGA818,24061656F,24,06,1656,5896,Peter Snayers,,Peter,Snayers,painter,teacher,start
BRGA818,24061657A,24,06,1657,2906,Jan Jacobs,,Jan,Jacobs,glazier,teacher,start
BRGA818,24061657A,24,06,1657,3503,Francois De Smedt,,Francois,De Smedt,glazier,apprentice,start
BRGA818,24061657B,24,06,1657,2801,Wolfaert Wiedemans,,Wolfaert,Wiedemans,goldsmith,teacher,start
BRGA818,24061657B,24,06,1657,3504,Christoffel Massaert,,Christoffel,Massaert,goldsmith,apprentice,start
BRGA818,24061657C,24,06,1657,3506,Jan Baptist Borremans,,Jan Baptist,Borremans,painter,apprentice,start
BRGA818,24061657C,24,06,1657,514,Michiel Sweerts,,Michiel,Sweerts,painter,teacher,start
BRGA818,24061657D,24,06,1657,3107,Jan Van Opstal,,Jan,Van Opstal,painter,teacher,start
BRGA818,24061657D,24,06,1657,3508,Francois Paradis,,Francois,Paradis,painter,apprentice,start
BRGA818,24061657E,24,06,1657,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,teacher,start
BRGA818,24061657E,24,06,1657,5588,Jan Raes,,Jan,Raes,goldsmith,apprentice,start
BRGA818,24061657F,24,06,1657,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,24061657F,24,06,1657,3512,Jan La Court,,Jan,La Court,painter,apprentice,start
BRGA818,24061657G,24,06,1657,3202,Matthys Van den Steen,,Matthys,Van den Steen,glazier,teacher,start
BRGA818,24061657G,24,06,1657,3514,Jan Van den Broeck,,Jan,Van den Broeck,glazier,apprentice,start
BRGA818,24061657H,24,06,1657,3153,Charles Wautier,,Charles,Wautier,painter,teacher,start
BRGA818,24061657H,24,06,1657,3516,Pierre Viviee,,Pierre,Viviee,painter,apprentice,start
BRGA818,24061657I,24,06,1657,3518,Willem Ruto,,Willem,Ruto,painter,apprentice,start
BRGA818,24061657I,24,06,1657,3519,Simon Duchatel,,Simon,Duchatel,painter,teacher,start
BRGA818,24061657J,24,06,1657,3521,Jan Jacobs,,Jan,Jacobs,glazier,master,start
BRGA818,24061657K,24,06,1657,3118,Lanceloot Volders,,Lanceloot,Volders,painter,master,start
BRGA818,24061657K,24,06,1657,3118,Lanceloot Volders,,Lanceloot,Volders,painter,apprentice,former
BRGA818,24061657K,24,06,1657,3268,Peter [b] Van Gindertaelen,,Peter [b],Van Gindertaelen,painter,teacher,former
BRGA818,24061657L,24,06,1657,3522,Gaspar Van Eyck,,Gaspar,Van Eyck,painter,master,start
BRGA818,24061657M,24,06,1657,3523,Van Uffel,,,Van Uffel,member,master,start
BRGA818,24061657N,24,06,1657,3019,Jacob De Peuter,,Jacob,De Peuter,painter,master,start
BRGA818,24061657O,24,06,1657,3525,Francois De Fosse,,Francois,De Fosse,member,master,start
BRGA818,24061657P,24,06,1657,3519,Simon Duchatel,,Simon,Duchatel,painter,master,start
BRGA818,24061658A,24,06,1658,3526,Lenard Uytenhoeven,,Lenard,Uytenhoeven,painter,apprentice,start
BRGA818,24061658A,24,06,1658,713,Gaspar De Craeyer,Q570172,Gaspar,De Craeyer,painter,teacher,start
BRGA818,24061658B,24,06,1658,2825,Steven Stekeldoore,,Steven,Stekeldoore,glazier,teacher,start
BRGA818,24061658B,24,06,1658,3529,Jan De Berge,,Jan,De Berge,glazier,apprentice,start
BRGA818,24061658C,24,06,1658,3019,Jacob De Peuter,,Jacob,De Peuter,painter,teacher,start
BRGA818,24061658C,24,06,1658,3531,Robert De Longe,,Robert,De Longe,painter,apprentice,start
BRGA818,24061658D,24,06,1658,2866,Peter Meerts,,Peter,Meerts,painter,teacher,start
BRGA818,24061658D,24,06,1658,3533,Peter Van Es,,Peter,Van Es,painter,apprentice,start
BRGA818,24061658E,24,06,1658,2979,Jan Baptist Van Heil,,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,24061658E,24,06,1658,3535,Peter Kerckhove,,Peter,Kerckhove,painter,apprentice,start
BRGA818,24061658F,24,06,1658,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,24061658F,24,06,1658,3537,Jan Vinckx,,Jan,Vinckx,painter,apprentice,start
BRGA818,24061658G,24,06,1658,2972,Peter De Backer,,Peter,De Backer,painter,teacher,start
BRGA818,24061658G,24,06,1658,3539,Willem Robyns,,Willem,Robyns,painter,apprentice,start
BRGA818,24061658H,24,06,1658,3541,Alexander Van Hersen,,Alexander,Van Hersen,painter,master’s son,start
BRGA818,24061658I,24,06,1658,3033,Jan Van Daele,Q27957561,Jan,Van Daele,painter,master,start
BRGA818,24061658J,24,06,1658,3545,David Wauwermans,,David,Wauwermans,painter,master,start
BRGA818,24061659A,24,06,1659,3246,Joris Ringheler,,Joris,Ringheler,glazier,teacher,start
BRGA818,24061659A,24,06,1659,5426,Peter De Rauw,,Peter,De Rauw,glazier,apprentice,start
BRGA818,24061659B,24,06,1659,3549,Jan Christoffel Lotin,,Jan Christoffel,Lotin,painter,apprentice,start
BRGA818,24061659B,24,06,1659,513,Lucas Achtschellinck,,Lucas,Achtschellinck,painter,teacher,start
BRGA818,24061659C,24,06,1659,3107,Jan Van Opstal,,Jan,Van Opstal,painter,teacher,start
BRGA818,24061659C,24,06,1659,3550,Jacob Francois Tacke,,Jacob Francois,Tacke,painter,apprentice,start
BRGA818,24061659D,24,06,1659,3747,Hendrick Engelbert Leroues,,Hendrick Engelbert,Leroues,painter,apprentice,start
BRGA818,24061659D,24,06,1659,7228,Francois Coppens,,Francois,Coppens,painter,teacher,start
BRGA818,24061659E,24,06,1659,3277,Johannes De Loes,,Johannes,De Loes,painter,teacher,start
BRGA818,24061659E,24,06,1659,3749,Michiel Fortuyn,,Michiel,Fortuyn,painter,apprentice,start
BRGA818,24061660A,24,06,1660,3755,Maximiliaen Van Liewe,,Maximiliaen,Van Liewe,painter,apprentice,start
BRGA818,24061660A,24,06,1660,7228,Francois Coppens,,Francois,Coppens,painter,teacher,start
BRGA818,24061660B,24,06,1660,3179,Hendrick Van Bronckhorst,,Hendrick,Van Bronckhorst,glazier,teacher,start
BRGA818,24061660B,24,06,1660,3759,Nicolaes Maes,,Nicolaes,Maes,glazier,apprentice,start
BRGA818,24061660C,24,06,1660,3762,Adriaen Hernandus,,Adriaen,Hernandus,painter,apprentice,start
BRGA818,24061660C,24,06,1660,3763,Loosvelt,,,Loosvelt,painter,teacher,start
BRGA818,24061660D,24,06,1660,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,24061660D,24,06,1660,3764,Jan Fraeyenborch,,Jan,Fraeyenborch,painter,apprentice,start
BRGA818,24061660E,24,06,1660,3766,Gillis Van Auwerkerck,,Gillis,Van Auwerkerck,painter,apprentice,start
BRGA818,24061660E,24,06,1660,512,Daniel Van Heil,,Daniel,Van Heil,painter,teacher,start
BRGA818,24061660F,24,06,1660,3771,Michiel Van Nerve,,Michiel,Van Nerve,painter,master,start
BRGA818,24061660F,24,06,1660,3771,Michiel Van Nerve,,Michiel,Van Nerve,painter,apprentice,start
BRGA818,24061660G,24,06,1660,3772,Jan Baptist Deschamps,,Jan Baptist,Deschamps,painter,master,start
BRGA818,24061660H,24,06,1660,3510,Jan Raes,,Jan,Raes,goldsmith,master,start
BRGA818,24061660I,24,06,1660,3227,Ignatius Van der Stock,,Ignatius,Van der Stock,painter,master,start
BRGA818,24061660J,24,06,1660,3777,Francois Vogelsanck,,Francois,Vogelsanck,painter,master,start
BRGA818,24061660K,24,06,1660,2972,Peter De Backer,,Peter,De Backer,painter,teacher,start
BRGA818,24061660K,24,06,1660,3778,Peter Eyckens,,Peter,Eyckens,painter,apprentice,start
BRGA818,24061660L,24,06,1660,3041,Carel Alexander Van Geel,,Carel Alexander,Van Geel,painter,teacher,start
BRGA818,24061660L,24,06,1660,3780,Hendrick Wavers,,Hendrick,Wavers,painter,apprentice,start
BRGA818,24061664,24,06,1664,3202,Matthys Van den Steen,,Matthys,Van den Steen,glazier,dean,start
BRGA818,24061664,24,06,1664,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,dean,start
BRGA818,24061664,24,06,1664,3510,Jan Raes,,Jan,Raes,goldsmith,dean,start
BRGA818,24061666,24,06,1666,3140,Jan Gillis,,Jan,Gillis,glazier,dean,start
BRGA818,24061666,24,06,1666,3252,Francois Ysenbaut,,Francois,Ysenbaut,goldsmith,dean,start
BRGA818,24061666,24,06,1666,5537,Melchior Sallaert,,Melchior,Sallaert,painter,dean,start
BRGA818,24061692A,24,06,1692,3033,Jan Van Daele,Q27957561,Jan,Van Daele,member,teacher,start
BRGA818,24061692A,24,06,1692,5715,Adriaen De Caron,,Adriaen,De Caron,member,apprentice,start
BRGA818,24061692B,24,06,1692,5607,Carolus Van Baeckegom,,Carolus,Van Baeckegom,member,teacher,start
BRGA818,24061692B,24,06,1692,5716,Michiel Van Cutsem,,Michiel,Van Cutsem,member,apprentice,start
BRGA818,24061692C,24,06,1692,5358,Thomas Pins,,Thomas,Pins,member,teacher,start
BRGA818,24061692C,24,06,1692,5717,[NN] Van der Hopstadt,,[NN],Van der Hopstadt,member,apprentice,start
BRGA818,24071631,24,07,1631,2851,Everard Rurinckx,,Everard,Rurinckx,member,master,start
BRGA818,24071638,24,07,1638,2854,Philips Van der Elst,,Philips,Van der Elst,painter,teacher,start
BRGA818,24071638,24,07,1638,5323,Mario Tibauti,,Mario,Tibauti,member,apprentice,start
BRGA818,24071692,24,07,1692,3033,Jan Van Daele,Q27957561,Jan,Van Daele,gilder,teacher,start
BRGA818,24071692,24,07,1692,5701,D[…] Du Paron,,D[…],Du Paron,gilder,apprentice,start
BRGA818,24081631A,24,08,1631,2818,Peter Busset,,Peter,Busset,painter,teacher,start
BRGA818,24081631A,24,08,1631,2912,Nicolaes Letaer,,Nicolaes,Letaer,painter,apprentice,start
BRGA818,24081631B,24,08,1631,6127,Hieronymus Vleughaert,,Hieronymus,Vleughaert,member,apprentice,start
BRGA818,24081631B,24,08,1631,6129,Willem De Moy,,Willem,De Moy,painter,teacher,start
BRGA818,24081678,24,08,1678,5377,Du Bael,,,Du Bael,painter,master,start
BRGA818,24091612,24,09,1612,6309,Francois Floris,,Francois,Floris,painter,teacher,start
BRGA818,24091612,24,09,1612,6839,Philips Crispiel,,Philips,Crispiel,member,apprentice,start
BRGA818,24091612,24,09,1612,6840,Michiel Crispiel,,Michiel,Crispiel,member,master,start
BRGA818,24091637,24,09,1637,2935,Jacob Godsvriendt,,Jacob,Godsvriendt,glazier,teacher,start
BRGA818,24091637,24,09,1637,5864,Gillis Godtsvriendt,,Gillis,Godtsvriendt,member,apprentice,start
BRGA818,24101616,24,10,1616,6774,Jacques Vermegho,,Jacques,Vermegho,painter,apprentice,start
BRGA818,24101616,24,10,1616,713,Gaspar De Craeyer,Q570172,Gaspar,De Craeyer,painter,teacher,start
BRGA818,24101619,24,10,1619,2821,David Noveliers,,David,Noveliers,painter,teacher,start
BRGA818,24101619,24,10,1619,6620,Francois Cappelle,,Francois,Cappelle,member,apprentice,start
BRGA818,24101636,24,10,1636,5919,Hendrick De Bontridder,,Hendrick,De Bontridder,member,master,start
BRGA818,24101670,24,10,1670,3277,Johannes De Loes,,Johannes,De Loes,painter,teacher,start
BRGA818,24101670,24,10,1670,5346,Judocus Lamberto,,Judocus,Lamberto,painter,apprentice,start
BRGA818,24111623A,24,11,1623,6084,Peter Coppens,,Peter,Coppens,painter,teacher,start
BRGA818,24111623A,24,11,1623,6517,Gelaude Sollay,,Gelaude,Sollay,painter,apprentice,start
BRGA818,24111623B,24,11,1623,6062,Lanceloot Lefebure,,Lanceloot,Lefebure,painter,teacher,start
BRGA818,24111623B,24,11,1623,6519,Herman Van den Berghen,,Herman,Van den Berghen,painter,apprentice,start
BRGA818,25011614,25,01,1614,6636,Brixius Van der Elst,,Brixius,Van der Elst,painter,master,start
BRGA818,25011614,25,01,1614,6636,Brixius Van der Elst,,Brixius,Van der Elst,painter,apprentice,former
BRGA818,25011614,25,01,1614,6637,Jan Collaert,Q571313,Jan,Collaert,painter,teacher,former
BRGA818,25011652,25,01,1652,2866,Peter Meerts,,Peter,Meerts,painter,teacher,start
BRGA818,25011652,25,01,1652,3168,Gillis Donckerwolck,,Gillis,Donckerwolck,painter,apprentice,start
BRGA818,25031643,25,03,1643,2945,Daniel Van Schoor,,Daniel,Van Schoor,member,master’s son,start
BRGA818,25031643,25,03,1643,2946,Jacob Van Schoor,,Jacob,Van Schoor,member,master,start
BRGA818,25041615A,25,04,1615,6009,Hans Van Overstraeten,,Hans,Van Overstraeten,member,teacher,start
BRGA818,25041615A,25,04,1615,6849,Jan Van Obberghen,,Jan,Van Obberghen,member,apprentice,start
BRGA818,25041615B,25,04,1615,6104,Jan Baptist Grondone,,Jan Baptist,Grondone,painter,teacher,start
BRGA818,25041615B,25,04,1615,6553,Coryn Steck,,Coryn,Steck,member,apprentice,start
BRGA818,25041629,25,04,1629,6087,Jacques Roddaert,,Jacques,Roddaert,glazier,teacher,start
BRGA818,25041629,25,04,1629,6270,Hendrick Van den Steen,,Hendrick,Van den Steen,glazier,apprentice,start
BRGA818,25041630,25,04,1630,6227,Jan Mennens,,Jan,Mennens,member,master,start
BRGA818,25041630,25,04,1630,6228,Adriaen Mennens,,Adriaen,Mennens,member,master’s son,start
BRGA818,25051611,25,05,1611,6582,Willem Maheu,,Willem,Maheu,painter,master,start
BRGA818,25051611,25,05,1611,6582,Willem Maheu,,Willem,Maheu,painter,apprentice,former
BRGA818,25051611,25,05,1611,6702,Peter Roelemans,,Peter,Roelemans,member,teacher,former
BRGA818,25051614,25,05,1614,2786,Engel Van den Bosch,,Engel,Van den Bosch,glazier,apprentice,start
BRGA818,25051614,25,05,1614,3150,Carel Van den Steen,,Carel,Van den Steen,glazier,teacher,start
BRGA818,25051628,25,05,1628,6021,Michiel De Haese,,Michiel,De Haese,member,teacher,former
BRGA818,25051628,25,05,1628,6328,Bernard Van Rampelbergh,,Bernard,Van Rampelbergh,member,master,start
BRGA818,25051628,25,05,1628,6328,Bernard Van Rampelbergh,,Bernard,Van Rampelbergh,member,apprentice,former
BRGA818,25051640,25,05,1640,2852,Nicolaes Schinckels,,Nicolaes,Schinckels,painter,master,start
BRGA818,25051640,25,05,1640,2854,Philips Van der Elst,,Philips,Van der Elst,painter,teacher,former
BRGA818,25051683,25,05,1683,2845,Jan Ringheler,,Jan,Ringheler,glazier,teacher,start
BRGA818,25051683,25,05,1683,5577,Peter Formauille,,Peter,Formauille,glazier,apprentice,start
BRGA818,25061626,25,06,1626,6398,Jan Letart,,Jan,Letart,member,apprentice,start
BRGA818,25061626,25,06,1626,6606,Theodoor Sony,,Theodoor,Sony,member,teacher,start
BRGA818,25061663,25,06,1663,5380,Michiel Van Bronckhorst,,Michiel,Van Bronckhorst,glazier,teacher,start
BRGA818,25061663,25,06,1663,5603,Jan Baptist De Primont,,Jan Baptist,De Primont,glazier,apprentice,start
BRGA818,25061682A,25,06,1682,5549,Adriaen Francois Baudewyns,,Adriaen Francois,Baudewyns,painter,teacher,start
BRGA818,25061682A,25,06,1682,5553,Matthys Schoevaert,,Matthys,Schoevaert,painter,apprentice,start
BRGA818,25061682B,25,06,1682,3033,Jan Van Daele,Q27957561,Jan,Van Daele,member,teacher,start
BRGA818,25061682B,25,06,1682,5556,Antoon Van Dormael,,Antoon,Van Dormael,member,apprentice,start
BRGA818,25071605,25,07,1605,5925,Antoon Van der Meren,,Antoon,Van der Meren,painter,teacher,start
BRGA818,25071605,25,07,1605,6175,Nicolaes Marius,,Nicolaes,Marius,painter,apprentice,start
BRGA818,25071649,25,07,1649,3112,Jan Van den Steen,,Jan,Van den Steen,member,apprentice,start
BRGA818,25071649,25,07,1649,490,Antoon Sallaert,,Antoon,Sallaert,painter,teacher,start
BRGA818,25081602,25,08,1602,6042,Hendrick De Vries,,Hendrick,De Vries,painter,master,start
BRGA818,25081607,25,08,1607,6192,Raphael Coxie,,Raphael,Coxie,painter,teacher,start
BRGA818,25081607,25,08,1607,6335,Bartholomeus Tonmye,,Bartholomeus,Tonmye,painter,apprentice,start
BRGA818,25081625,25,08,1625,6089,Servaes Coels,,Servaes,Coels,painter,teacher,start
BRGA818,25081625,25,08,1625,6452,Robert Drioul,,Robert,Drioul,member,apprentice,start
BRGA818,25081666,25,08,1666,2979,Jan Baptist Van Heil,,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,25081666,25,08,1666,5558,Gabriel De Banst,,Gabriel,De Banst,painter,apprentice,start
BRGA818,25091629,25,09,1629,6241,Jan Aerts,,Jan,Aerts,painter,apprentice,start
BRGA818,25091629,25,09,1629,6473,Jacques Van Worms,,Jacques,Van Worms,painter,teacher,start
BRGA818,25101601,25,10,1601,6018,Hans Van den Broeck,,Hans,Van den Broeck,member,apprentice,start
BRGA818,25101601,25,10,1601,6039,Jacques De Fayter,,Jacques,De Fayter,glazier,teacher,start
BRGA818,25101640,25,10,1640,2910,Arnold Morveau,,Arnold,Morveau,painter,apprentice,start
BRGA818,25101640,25,10,1640,2912,Nicolaes Letaer,,Nicolaes,Letaer,painter,teacher,start
BRGA818,26011621,26,01,1621,6084,Peter Coppens,,Peter,Coppens,painter,teacher,start
BRGA818,26011621,26,01,1621,6594,Jan Tyo,,Jan,Tyo,painter,apprentice,start
BRGA818,26021618,26,02,1618,5938,Nicolaes Van Zeunen,,Nicolaes,Van Zeunen,member,master,start
BRGA818,26021668,26,02,1668,3201,Philips Reyniers,,Philips,Reyniers,glazier,master,start
BRGA818,26021694,26,02,1694,5730,Matthys Rombouts,,Matthys,Rombouts,painter,master,start
BRGA818,26031613A,26,03,1613,5979,Hans Mennens,,Hans,Mennens,glazier,teacher,former
BRGA818,26031613A,26,03,1613,6772,Louis Van Grimberghen,,Louis,Van Grimberghen,member,apprentice,former
BRGA818,26031613B,26,03,1613,6021,Michiel De Haese,,Michiel,De Haese,member,teacher,start
BRGA818,26031613B,26,03,1613,6867,Matthys Halfhuys,,Matthys,Halfhuys,member,apprentice,start
BRGA818,26031613C,26,03,1613,5979,Hans Mennens,,Hans,Mennens,glazier,teacher,start
BRGA818,26031613C,26,03,1613,6869,Christoffel Reyniers,,Christoffel,Reyniers,member,apprentice,start
BRGA818,26031619,26,03,1619,6575,Michiel Van Werckhoven,,Michiel,Van Werckhoven,painter,teacher,start
BRGA818,26031619,26,03,1619,6653,Gillis Nieuwlandt,,Gillis,Nieuwlandt,member,apprentice,start
BRGA818,26031654,26,03,1654,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,master,start
BRGA818,26031680,26,03,1680,5345,Sebastiaen Mottemont,,Sebastiaen,Mottemont,painter,master,start
BRGA818,26041604,26,04,1604,5995,Peter Noveliers,,Peter,Noveliers,painter,teacher,start
BRGA818,26041604,26,04,1604,6119,Denys Durbry,,Denys,Durbry,painter,apprentice,start
BRGA818,26041657,26,04,1657,3502,Jan Baptist Artois,,Jan Baptist,Artois,painter,master’s son,start
BRGA818,26051616,26,05,1616,6797,Jan Baptist De Bruyn,,Jan Baptist,De Bruyn,member,master,start
BRGA818,26051641,26,05,1641,2906,Jan Jacobs,,Jan,Jacobs,glazier,master’s son,start
BRGA818,26051641,26,05,1641,2907,Wouter Jacobs,,Wouter,Jacobs,glazier,master,start
BRGA818,26051650A,26,05,1650,2829,Antoon Van Opstal,,Antoon,Van Opstal,painter,master,start
BRGA818,26051650A,26,05,1650,3107,Jan Van Opstal,,Jan,Van Opstal,painter,master’s son,start
BRGA818,26051650B,26,05,1650,3108,Jan De Haese,,Jan,De Haese,member,master,start
BRGA818,26051662,26,05,1662,2809,Peter Van der Borcht,,Peter,Van der Borcht,painter,teacher,start
BRGA818,26051662,26,05,1662,5677,Hendrick Carel Van Daele,,Hendrick Carel,Van Daele,painter,apprentice,start
BRGA818,26061610,26,06,1610,6479,Johannes Mertens,,Johannes,Mertens,glazier,master’s son,start
BRGA818,26061625A,26,06,1625,2926,Jan De Paege,,Jan,De Paege,painter,teacher,start
BRGA818,26061625A,26,06,1625,6459,Maerten Monckernet,,Maerten,Monckernet,painter,apprentice,start
BRGA818,26061625B,26,06,1625,6462,Roeland Heussewiel,,Roeland,Heussewiel,member,master,start
BRGA818,26071606,26,07,1606,6089,Servaes Coels,,Servaes,Coels,painter,teacher,start
BRGA818,26071606,26,07,1606,6233,Jan De Hies,,Jan,De Hies,painter,apprentice,start
BRGA818,26091629,26,09,1629,6046,Jan De Vos,,Jan,De Vos,painter,teacher,start
BRGA818,26091629,26,09,1629,6234,Peter Seerstevens,,Peter,Seerstevens,painter,apprentice,start
BRGA818,26091636,26,09,1636,5915,Antoon Sapien,,Antoon,Sapien,member,master,start
BRGA818,26091666,26,09,1666,5508,Willem Van Rillaert,,Willem,Van Rillaert,painter,master’s son,start
BRGA818,26101665,26,10,1665,5566,Jan Baptist Van den Broeck,,Jan Baptist,Van den Broeck,glazier,master,start
BRGA818,26111611A,26,11,1611,6502,Jan De Moralis,,Jan,De Moralis,painter,master,start
BRGA818,26111611B,26,11,1611,6084,Peter Coppens,,Peter,Coppens,painter,master,start
BRGA818,26111611B,26,11,1611,6085,Hieronymus Van Orley,,Hieronymus,Van Orley,member,teacher,former
BRGA818,26111611C,26,11,1611,2869,Elias Geeraerts,,Elias,Geeraerts,glazier,teacher,start
